1.117000000000000000e+03,2.184000000000000000e+03,3.232000000000000000e+03,4.726000000000000000e+03,5.731000000000000000e+03,6.965000000000000000e+03,8.806000000000000000e+03,1.128100000000000000e+04,1.257300000000000000e+04,1.406400000000000000e+04,1.600000000000000000e+04,1.707400000000000000e+04,1.835300000000000000e+04,2.054200000000000000e+04,2.160200000000000000e+04,2.996800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.263000000000000000e+03,2.369000000000000000e+03,3.696000000000000000e+03,5.036000000000000000e+03,7.481000000000000000e+03,9.665000000000000000e+03,1.144300000000000000e+04,1.666700000000000000e+04,1.859100000000000000e+04,1.981000000000000000e+04,2.670400000000000000e+04,2.974400000000000000e+04,3.094300000000000000e+04,3.232800000000000000e+04,3.376000000000000000e+04,5.742200000000000000e+04,6.122100000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.046000000000000000e+03,2.575000000000000000e+03,3.605000000000000000e+03,4.968000000000000000e+03,9.714000000000000000e+03,1.076700000000000000e+04,1.219600000000000000e+04,1.343700000000000000e+04,1.449300000000000000e+04,1.591200000000000000e+04,1.766300000000000000e+04,2.023900000000000000e+04,2.159400000000000000e+04,2.581500000000000000e+04,3.336900000000000000e+04,3.475100000000000000e+04,4.581200000000000000e+04,7.337200000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.130000000000000000e+03,2.336000000000000000e+03,3.515000000000000000e+03,4.652000000000000000e+03,5.947000000000000000e+03,7.139000000000000000e+03,8.861000000000000000e+03,1.148900000000000000e+04,1.276000000000000000e+04,1.460800000000000000e+04,2.161700000000000000e+04,2.282400000000000000e+04,2.419100000000000000e+04,2.573600000000000000e+04,3.053700000000000000e+04,5.847500000000000000e+04,5.972300000000000000e+04,6.153200000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.050000000000000000e+02,2.004000000000000000e+03,3.165000000000000000e+03,4.274000000000000000e+03,5.297000000000000000e+03,8.065000000000000000e+03,9.314000000000000000e+03,1.047800000000000000e+04,1.641200000000000000e+04,2.079000000000000000e+04,2.342600000000000000e+04,3.699000000000000000e+04,3.853100000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.590000000000000000e+02,2.010000000000000000e+03,2.954000000000000000e+03,4.376000000000000000e+03,5.434000000000000000e+03,6.554000000000000000e+03,7.630000000000000000e+03,8.614000000000000000e+03,1.934300000000000000e+04,2.039100000000000000e+04,2.150100000000000000e+04,4.487000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.493000000000000000e+03,2.397000000000000000e+03,3.473000000000000000e+03,4.869000000000000000e+03,6.009000000000000000e+03,7.399000000000000000e+03,1.339200000000000000e+04,1.829900000000000000e+04,2.562600000000000000e+04,3.896400000000000000e+04,4.009900000000000000e+04,4.115400000000000000e+04,4.710700000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.449000000000000000e+03,2.677000000000000000e+03,3.757000000000000000e+03,4.828000000000000000e+03,6.315000000000000000e+03,1.703100000000000000e+04,2.192100000000000000e+04,2.323600000000000000e+04,3.244400000000000000e+04,6.589400000000000000e+04,6.639000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.192000000000000000e+03,2.170000000000000000e+03,3.310000000000000000e+03,4.364000000000000000e+03,5.355000000000000000e+03,6.451000000000000000e+03,8.966000000000000000e+03,1.058300000000000000e+04,1.206200000000000000e+04,1.388600000000000000e+04,3.768300000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.570000000000000000e+02,1.776000000000000000e+03,2.781000000000000000e+03,3.736000000000000000e+03,4.674000000000000000e+03,5.733000000000000000e+03,6.727000000000000000e+03,7.812000000000000000e+03,9.009000000000000000e+03,1.098600000000000000e+04,1.196700000000000000e+04,1.287800000000000000e+04,1.457000000000000000e+04,2.292200000000000000e+04,2.549700000000000000e+04,2.687000000000000000e+04,2.804600000000000000e+04,5.252600000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.254000000000000000e+03,2.132000000000000000e+03,2.933000000000000000e+03,3.755000000000000000e+03,4.805000000000000000e+03,6.362000000000000000e+03,1.248800000000000000e+04,1.407300000000000000e+04,1.511400000000000000e+04,2.339700000000000000e+04,2.439000000000000000e+04,2.558600000000000000e+04,3.028000000000000000e+04,3.919100000000000000e+04,5.419000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.267000000000000000e+03,2.175000000000000000e+03,3.247000000000000000e+03,4.729000000000000000e+03,6.060000000000000000e+03,7.180000000000000000e+03,8.678000000000000000e+03,9.670000000000000000e+03,1.120400000000000000e+04,1.244000000000000000e+04,1.510200000000000000e+04,1.618200000000000000e+04,1.731500000000000000e+04,1.846900000000000000e+04,2.525200000000000000e+04,2.975200000000000000e+04,4.443800000000000000e+04,4.556500000000000000e+04,5.308600000000000000e+04,5.502800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.468000000000000000e+03,2.479000000000000000e+03,3.382000000000000000e+03,4.271000000000000000e+03,5.661000000000000000e+03,1.268600000000000000e+04,4.458100000000000000e+04,4.839900000000000000e+04,5.607200000000000000e+04,5.701600000000000000e+04,5.818800000000000000e+04,5.915100000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.204000000000000000e+03,3.414000000000000000e+03,4.574000000000000000e+03,5.679000000000000000e+03,6.928000000000000000e+03,9.005000000000000000e+03,2.002500000000000000e+04,2.133800000000000000e+04,2.254700000000000000e+04,2.379400000000000000e+04,2.517300000000000000e+04,2.915900000000000000e+04,2.954800000000000000e+04,4.493900000000000000e+04,4.927300000000000000e+04,6.376800000000000000e+04,6.510300000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.368000000000000000e+03,2.446000000000000000e+03,3.598000000000000000e+03,4.703000000000000000e+03,5.847000000000000000e+03,7.015000000000000000e+03,8.174000000000000000e+03,9.302000000000000000e+03,1.264500000000000000e+04,1.419800000000000000e+04,3.494900000000000000e+04,7.226100000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.206000000000000000e+03,2.296000000000000000e+03,3.449000000000000000e+03,5.851000000000000000e+03,7.082000000000000000e+03,1.832300000000000000e+04,1.939300000000000000e+04,2.044300000000000000e+04,2.164000000000000000e+04,2.269900000000000000e+04,2.377800000000000000e+04,2.886600000000000000e+04,3.360900000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.177000000000000000e+03,1.936000000000000000e+03,3.021000000000000000e+03,4.113000000000000000e+03,7.362000000000000000e+03,8.381000000000000000e+03,9.599000000000000000e+03,2.374000000000000000e+04,2.484000000000000000e+04,2.602700000000000000e+04,5.030900000000000000e+04,5.140800000000000000e+04,6.976500000000000000e+04,7.378600000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.239000000000000000e+03,2.365000000000000000e+03,3.418000000000000000e+03,4.533000000000000000e+03,5.878000000000000000e+03,6.984000000000000000e+03,8.075000000000000000e+03,9.323000000000000000e+03,1.106900000000000000e+04,1.448500000000000000e+04,1.806700000000000000e+04,1.916600000000000000e+04,2.035800000000000000e+04,2.148300000000000000e+04,2.800800000000000000e+04,3.428000000000000000e+04,3.543700000000000000e+04,5.496200000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.408000000000000000e+03,2.678000000000000000e+03,3.936000000000000000e+03,4.949000000000000000e+03,6.316000000000000000e+03,7.525000000000000000e+03,9.483000000000000000e+03,1.067500000000000000e+04,1.185800000000000000e+04,1.749700000000000000e+04,2.407400000000000000e+04,2.589900000000000000e+04,3.679500000000000000e+04,3.801000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.274000000000000000e+03,2.395000000000000000e+03,3.337000000000000000e+03,4.544000000000000000e+03,5.659000000000000000e+03,7.612000000000000000e+03,8.780000000000000000e+03,9.721000000000000000e+03,1.084100000000000000e+04,1.225000000000000000e+04,1.365600000000000000e+04,1.592000000000000000e+04,1.711400000000000000e+04,1.845700000000000000e+04,2.009400000000000000e+04,2.288000000000000000e+04,4.022900000000000000e+04,4.218400000000000000e+04,7.071700000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.020000000000000000e+02,1.858000000000000000e+03,3.296000000000000000e+03,4.672000000000000000e+03,5.727000000000000000e+03,7.006000000000000000e+03,8.102000000000000000e+03,1.066200000000000000e+04,1.202200000000000000e+04,1.344800000000000000e+04,1.601000000000000000e+04,1.729300000000000000e+04,1.977200000000000000e+04,4.137200000000000000e+04,6.421200000000000000e+04,6.482500000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.034000000000000000e+03,2.093000000000000000e+03,4.224000000000000000e+03,5.046000000000000000e+03,6.117000000000000000e+03,7.088000000000000000e+03,8.251000000000000000e+03,9.335000000000000000e+03,1.059200000000000000e+04,1.406600000000000000e+04,1.502900000000000000e+04,1.618000000000000000e+04,1.824000000000000000e+04,2.754700000000000000e+04,2.878000000000000000e+04,3.031500000000000000e+04,3.216300000000000000e+04,5.010100000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.268000000000000000e+03,2.444000000000000000e+03,3.599000000000000000e+03,4.943000000000000000e+03,5.767000000000000000e+03,7.167000000000000000e+03,8.561000000000000000e+03,1.194700000000000000e+04,1.287500000000000000e+04,1.455200000000000000e+04,1.580200000000000000e+04,2.390700000000000000e+04,3.365200000000000000e+04,3.491100000000000000e+04,5.714000000000000000e+04,5.829500000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.482000000000000000e+03,2.406000000000000000e+03,4.484000000000000000e+03,5.711000000000000000e+03,6.911000000000000000e+03,8.048000000000000000e+03,9.306000000000000000e+03,1.064600000000000000e+04,1.258100000000000000e+04,1.378500000000000000e+04,1.526600000000000000e+04,1.645200000000000000e+04,2.487500000000000000e+04,2.610600000000000000e+04,2.718800000000000000e+04,2.844000000000000000e+04,2.986300000000000000e+04,5.650100000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.239000000000000000e+03,2.570000000000000000e+03,3.641000000000000000e+03,4.642000000000000000e+03,5.643000000000000000e+03,6.883000000000000000e+03,8.445000000000000000e+03,9.746000000000000000e+03,1.100900000000000000e+04,1.232600000000000000e+04,1.342100000000000000e+04,1.466000000000000000e+04,2.076500000000000000e+04,2.548400000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.640000000000000000e+02,2.004000000000000000e+03,3.228000000000000000e+03,4.649000000000000000e+03,7.980000000000000000e+03,9.450000000000000000e+03,1.089000000000000000e+04,1.197000000000000000e+04,1.324900000000000000e+04,1.580800000000000000e+04,1.701700000000000000e+04,1.824400000000000000e+04,1.996200000000000000e+04,2.764600000000000000e+04,2.869400000000000000e+04,3.166700000000000000e+04,3.519900000000000000e+04,3.667800000000000000e+04,3.847300000000000000e+04,6.445900000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.940000000000000000e+02,2.179000000000000000e+03,3.446000000000000000e+03,4.538000000000000000e+03,6.617000000000000000e+03,7.737000000000000000e+03,1.855000000000000000e+04,1.990700000000000000e+04,2.567900000000000000e+04,2.682200000000000000e+04,2.874500000000000000e+04,3.003500000000000000e+04,3.163100000000000000e+04,3.273600000000000000e+04,3.412300000000000000e+04,4.952700000000000000e+04,6.281600000000000000e+04,6.408000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
